card_id,keyword
essence-of-orthodoxy,Flying
essence-of-orthodoxy,Incubate
essence-of-orthodoxy,Transform
estrid-the-masked,Mill
etali-primal-conqueror-etali-primal-sickness,Indestructible
etali-primal-conqueror-etali-primal-sickness,Trample
etali-primal-conqueror-etali-primal-sickness,Transform
etali-s-favor,Discover
etali-s-favor,Enchant
etched-champion,Metalcraft
etched-oracle,Sunburst
etched-slith,Menace
eternal-dominion,Epic
eternal-dragon,Cycling
eternal-dragon,Flying
eternal-dragon,Landcycling
eternal-dragon,Plainscycling
eternal-dragon,Typecycling
eternal-of-harsh-truths,Afflict
eternal-skylord,Amass
eternal-thirst,Enchant
eternal-warrior,Enchant
eternity-snare,Enchant
eternity-vessel,Landfall
ethercaste-knight,Exalted
ethereal-ambush,Manifest
ethereal-armor,Enchant
ethereal-elk,Trample
ethereal-forager,Delve
ethereal-forager,Flying
ethereal-investigator,Flying
ethereal-investigator,Investigate
ethereal-usher,Transmute
ethereal-valkyrie,Flying
ethereal-whiskergill,Flying
etherium-abomination,Unearth
etherium-astrolabe,Flash
etherium-horn-sorcerer,Cascade
etherium-pteramander,Adapt
etherium-pteramander,Flying
ethersworn-adjudicator,Flying
ethersworn-shieldmage,Flash
ethersworn-sphinx,Affinity
ethersworn-sphinx,Cascade
ethersworn-sphinx,Flying
etherwrought-page,Surveil
etrata-deadly-fugitive,Cloak
etrata-deadly-fugitive,Deathtouch
ettercap-web-shot,Reach
eumidian-terrabotanist,Landfall
eumidian-wastewaker,Encore
eusocial-engineering,Landfall
eusocial-engineering,Warp
eutropia-the-twice-favored,Constellation
evanescent-intellect,Enchant
evanescent-intellect,Mill
evangelize,Buyback
evasive-action,Domain
evelyn-the-covetous,Flash
evendo-waking-haven,Station
evercoat-ursine,Hideaway
evercoat-ursine,Trample
everdream,Splice
evereth-viceroy-of-plunder,Flying
everflame-eidolon,Bestow
everflowing-chalice,Multikicker
evermind,Splice
evernight-shade,Undying
everquill-phoenix,Flying
everquill-phoenix,Mutate
evershrike,Flying
evershrike-s-gift,Blight
evershrike-s-gift,Enchant
everything-comes-to-dust,Convoke
evidence-examiner,Collect evidence
evidence-examiner,Investigate
evie-frye,Partner
evie-frye,Partner with
evil-presence,Enchant
evin-waterdeep-opportunist,Menace
evin-waterdeep-opportunist,Treasure
evin-waterdeep-opportunist,Ward
evincar-s-justice,Buyback
eviscerator,Protection
eviscerator-s-insight,Flashback
evolution-sage,Landfall
evolution-sage,Proliferate
evolution-witness,Adapt
evra-halcyon-witness,Lifelink
exalted-angel,Flying
exalted-angel,Morph
exalted-dragon,Flying
exalted-flamer-of-tzeentch,Fire of Tzeentch
exalted-flamer-of-tzeentch,Sorcerous Inspiration
exalted-sunborn,Flying
exalted-sunborn,Lifelink
exalted-sunborn,Warp
exava-rakdos-blood-witch,First strike
exava-rakdos-blood-witch,Haste
exava-rakdos-blood-witch,Unleash
excalibur-ii,Equip
excavated-wall,Defender
excavated-wall,Mill
excavating-anurid,Threshold
excavation-elephant,Kicker
excavation-mole,Mill
excavation-mole,Trample
excavation-technique,Demonstrate
excavation-technique,Treasure
excise-the-imperfect,Incubate
excise-the-imperfect,Transform
exclusion-ritual,Imprint
exdeath-void-warlock-neo-exdeath-dimension-s-end,Trample
exdeath-void-warlock-neo-exdeath-dimension-s-end,Transform
executioner-s-hood,Equip
exemplar-of-light,Flying
exert-influence,Converge
exhibition-magician,Treasure
exhumer-thrull,Haunt
exit-specialist,Disguise
exocrine,Bio-plasmic Barrage
exocrine,Ravenous
exoskeletal-armor,Enchant
exosuit-savior,Flying
exotic-curse,Domain
exotic-curse,Enchant
exotic-disease,Domain
expand-the-sphere,Proliferate
expanding-ooze,Adapt
expedition-diviner,Flying
expedition-healer,Vigilance
expedition-lookout,Defender
expedition-raptor,Flying
expedition-raptor,Support
expel-from-orazca,Ascend
expel-the-unworthy,Kicker
experiment-one,Evolve
experiment-twelve,Disguise
experiment-twelve,Trample
experimental-augury,Proliferate
experimental-aviator,Flying
experimental-confectioner,Food
experimental-lab-staff-room,Manifest
experimental-lab-staff-room,Manifest dread
exploding-borders,Domain
exploration-broodship,Station
explorer-s-scope,Equip
explosive-derailment,Spree
explosive-growth,Kicker
explosive-prodigy,Vivid
expose-evil,Investigate
expose-the-culprit,Cloak
expose-to-daylight,Scry
expropriate,Council's dilemma
expunge,Cycling
exquisite-archangel,Flying
exquisite-firecraft,Spell mastery
exquisite-huntmaster,Encore
exsanguinator-cavalry,Lifelink
exsanguinator-cavalry,Menace
exterminate,Replicate
extinguisher-battleship,Station
extirpate,Split second
extra-arms,Enchant
extract-a-confession,Collect evidence
extract-from-darkness,Mill
extraction-specialist,Lifelink
extractor-demon,Flying
extractor-demon,Mill
extractor-demon,Unearth
extraplanar-lens,Imprint
extravagant-spirit,Flying
extricator-of-sin-extricator-of-flesh,Delirium
extricator-of-sin-extricator-of-flesh,Transform
extruder,Echo
extus-oriq-overlord-awaken-the-blood-avatar,Double strike
extus-oriq-overlord-awaken-the-blood-avatar,Magecraft
exuberant-fuseling,Trample
exultant-skymarcher,Flying
eye-collector,Flying
eye-collector,Mill
eye-of-duskmantle,Flying
eye-of-duskmantle,Lifelink
eye-of-malcator,Scry
eye-of-nidhogg,Enchant
eye-of-nidhogg,Goad
eye-of-ojer-taq-apex-observatory,Craft
eye-of-ojer-taq-apex-observatory,Transform
eyeblight-cullers,Mill
eyekite,Flying
eyeless-watcher,Devoid
eyes-everywhere,Scry
eyes-in-the-skies,Populate
eyes-of-gitaxias,Incubate
eyes-of-gitaxias,Transform
eyes-of-the-watcher,Scry
eyetwitch,Flying
eyetwitch,Learn
ezekiel-sims-spider-totem,Reach
ezio-auditore-da-firenze,Menace
ezio-blade-of-vengeance,Deathtouch
ezrim-agency-chief,Flying
ezrim-agency-chief,Investigate
ezuri-s-archers,Reach
ezuri-s-brigade,Metalcraft
ezuri-s-predation,Fight
ezuri-stalker-of-spheres,Proliferate
ezzaroot-channeler,Reach
fable-of-the-mirror-breaker-reflection-of-kiki-jiki,Transform
fable-of-the-mirror-breaker-reflection-of-kiki-jiki,Treasure
fabled-hero,Double strike
fabled-hero,Heroic
face-of-divinity,Enchant
faceless-devourer,Shadow
faceless-one,Choose a background
fade-from-memory,Cycling
fading-hope,Scry
fae-flight,Enchant
fae-flight,Flash
fae-of-wishes-granted,Flying
fae-offering,Food
fae-offering,Treasure
faeburrow-elder,Vigilance
faerie-artisans,Flying
faerie-bladecrafter,Flying
faerie-dreamthief,Flying
faerie-dreamthief,Surveil
faerie-duelist,Flash
faerie-duelist,Flying
faerie-formation,Flying
faerie-guidemother-gift-of-the-fae,Flying
faerie-harbinger,Flash
faerie-harbinger,Flying
faerie-impostor,Flying
faerie-invaders,Flash
faerie-invaders,Flying
faerie-macabre,Flying
faerie-mastermind,Flash
faerie-mastermind,Flying
faerie-mechanist,Flying
faerie-miscreant,Flying
faerie-noble,Flying
faerie-seer,Flying
faerie-seer,Scry
faerie-snoop,Disguise
faerie-snoop,Flying
faerie-squadron,Kicker
faerie-swarm,Flying
faerie-vandal,Flash
faerie-vandal,Flying
failed-conversion,Enchant
failed-conversion,Surveil
failed-fording,Surveil
failure-comply,Aftermath
fain-the-broker,Treasure
faith-s-fetters,Enchant
faith-s-shield,Fateful hour
faith-unbroken,Enchant
faithbearer-paladin,Lifelink
faithbound-judge-sinner-s-judgment,Defender
faithbound-judge-sinner-s-judgment,Disturb
faithbound-judge-sinner-s-judgment,Enchant
faithbound-judge-sinner-s-judgment,Flying
faithbound-judge-sinner-s-judgment,Vigilance
faithful-mending,Flashback
faithful-pikemaster,Scry
faithful-squire-kaiso-memory-of-loyalty,Flying
faithful-watchdog,Vigilance
faithless-looting,Flashback
faithless-salvaging,Rebound
fake-your-own-death,Treasure
falco-spara-pactweaver,Flying
falco-spara-pactweaver,Trample
falcon-abomination,Flying
falkenrath-aristocrat,Flying
falkenrath-aristocrat,Haste
falkenrath-celebrants,Menace
falkenrath-forebear,Flying
falkenrath-marauders,Flying
falkenrath-marauders,Haste
falkenrath-noble,Flying
fall-from-favor,Enchant
fall-of-cair-andros,Amass
fall-of-gil-galad,Fight
fall-of-gil-galad,Scry
fall-of-the-titans,Surge
fallaji-archaeologist,Mill
fallaji-dragon-engine,Flying
fallaji-dragon-engine,Prototype
fallaji-vanguard,First strike
fallen-angel,Flying
fallen-askari,Flanking
fallen-cleric,Morph
fallen-cleric,Protection
fallen-ferromancer,Infect
fallen-ideal,Enchant
fallen-shinobi,Ninjutsu
falling-timber,Kicker
false-demise,Enchant
false-memories,Mill
falthis-shadowcat-familiar,Partner
famished-worldsire,Devour
famished-worldsire,Ward
fan-favorite,Assist
fanatic-of-rhonas,Eternalize
fanatic-of-rhonas,Ferocious
fanatic-of-xenagos,Trample
fanatic-of-xenagos,Tribute
fanatical-firebrand,Haste
fanatical-offering,Explore
fandaniel-telophoroi-ascian,Surveil
fang-dragon-forktail-sweep,Flying
fang-druid-summoner,Reach
fang-guardian,Flash
fang-of-shigeki,Deathtouch
fang-of-the-pack,Melee
fang-roku-s-companion,Flying
fangblade-brigand-fangblade-eviscerator,Daybound
fangblade-brigand-fangblade-eviscerator,Nightbound
fanged-flames,Devoid
fangkeeper-s-familiar,Flash
fangkeeper-s-familiar,Surveil
fangren-hunter,Trample
fangs-of-kalonia,Overload
fanning-the-flames,Buyback
far-away,Fuse
far-fortune-end-boss,Max speed
far-fortune-end-boss,Start your engines!
far-wanderings,Threshold
farbog-explorer,Landwalk
farbog-explorer,Swampwalk
farbog-revenant,Lifelink
farbog-revenant,Skulk
farfinder,Vigilance
farid-enterprising-salvager,Goad
farm-market,Aftermath
farmer-cotton,Food
farmstead,Enchant
farrel-s-mantle,Enchant
farsight-ritual,Bargain
fascination,Mill
fast-forward,Goad
fatal-attraction,Enchant
fatal-fissure,Earthbend
fatal-mutation,Enchant
fatal-push,Revolt
fate-foretold,Enchant
fated-conflagration,Scry
fated-firepower,Flash
fated-infatuation,Scry
fated-intervention,Scry
fated-retribution,Scry
fated-return,Scry
fateful-absence,Investigate
fateful-end,Scry
fates-reversal,Venture into the dungeon
fatestitcher,Unearth
fathom-feeder,Deathtouch
fathom-feeder,Devoid
fathom-feeder,Ingest
fathom-fleet-captain,Menace
fathom-fleet-swordjack,Encore
fathom-mage,Evolve
fathom-seer,Morph
faultgrinder,Evoke
faultgrinder,Trample
faunsbane-troll,Fight
faunsbane-troll,Role token
favor-of-jukai,Channel
favor-of-jukai,Enchant
favor-of-the-overbeing,Enchant
favor-of-the-woods,Enchant
favorable-destiny,Enchant
favored-hoplite,Heroic
favored-of-iroas,Constellation
fblthp-lost-on-the-range,Plot
fblthp-lost-on-the-range,Ward
fealty-to-the-realm,Enchant
fear,Enchant
fear-of-abduction,Flying
fear-of-being-hunted,Haste
fear-of-burning-alive,Delirium
fear-of-death,Enchant
fear-of-death,Mill
fear-of-exposure,Trample
fear-of-falling,Flying
fear-of-impostors,Flash
fear-of-infinity,Eerie
fear-of-infinity,Flying
fear-of-infinity,Lifelink
fear-of-isolation,Flying
fear-of-missing-out,Delirium
fear-of-sleep-paralysis,Eerie
fear-of-sleep-paralysis,Flying
fear-of-surveillance,Surveil
fear-of-surveillance,Vigilance
fearful-villager-fearsome-werewolf,Daybound
fearful-villager-fearsome-werewolf,Menace
fearful-villager-fearsome-werewolf,Nightbound
fearless-fledgling,Landfall
fearless-liberator,Boast
fearless-pup,Boast
fearless-pup,First strike
fearless-skald,Backup
fearless-skald,Double strike
fearless-swashbuckler,Haste
fearsome-temper,Enchant
feast-of-the-unicorn,Enchant
feaster-of-fools,Convoke
feaster-of-fools,Devour
feaster-of-fools,Flying
feasting-hobbit,Devour
feasting-troll-king,Food
feasting-troll-king,Trample
feasting-troll-king,Vigilance
feather-of-flight,Enchant
feather-of-flight,Flash
feather-radiant-arbiter,Flying
feather-radiant-arbiter,Lifelink
feather-the-redeemed,Flying
featherbrained-filcher,Flying
featherbrained-filcher,Food
fecund-greenshell,Reach
feebleness,Enchant
feebleness,Flash
feed-the-cauldron,Food
feed-the-clan,Ferocious
feed-the-cycle,Forage
feed-the-infection,Corrupted
feedback,Enchant
feeling-of-dread,Flashback
feisty-spikeling,Changeling
feiyi-snake,Reach
feldon-ronom-excavator,Haste
felhide-petrifier,Deathtouch
felhide-spiritbinder,Inspired
felidar-retreat,Landfall
felidar-savior,Lifelink
felidar-sovereign,Lifelink
felidar-sovereign,Vigilance
felidar-umbra,Enchant
felidar-umbra,Umbra armor
felisa-fang-of-silverquill,Flying
felisa-fang-of-silverquill,Mentor
felix-five-boots,Menace
felix-five-boots,Ward
fell-beast-of-mordor,Devour
fell-beast-of-mordor,Flying
fell-beast-s-shriek,Goad
fell-beast-s-shriek,Splice
fell-flagship,Crew
fell-gravship,Mill
fell-gravship,Station
fell-specter,Flying
fell-stinger,Deathtouch
fell-stinger,Exploit
fell-the-pheasant,Food
felothar-dawn-of-the-abzan,Trample
femeref-knight,Flanking
fen-hauler,Improvise
fencer-clique,Flying
fencer-s-magemark,Enchant
fencing-ace,Double strike
fend-off,Cycling
feral-abomination,Deathtouch
feral-deathgorger-dusk-sight,Deathtouch
feral-deathgorger-dusk-sight,Flying
feral-ghoul,Menace
feral-incarnation,Convoke
feral-invocation,Enchant
feral-invocation,Flash
feral-ridgewolf,Trample
feral-shadow,Flying
feral-throwback,Amplify
feral-throwback,Provoke
ferocious-charge,Scry
ferocious-werefox-guard-change,Role token
ferocious-werefox-guard-change,Trample
ferocity,Enchant
fertile-ground,Enchant
fervent-cathar,Haste
fervent-champion,First strike
fervent-champion,Haste
fervent-denial,Flashback
festerhide-boar,Morbid
festerhide-boar,Trample
festering-march,Suspend
festering-thicket,Cycling
festering-wound,Enchant
festerleech,Mill
fetid-gargantua,Adapt
fetid-imp,Flying
fetid-pools,Cycling
fettergeist,Flying
fevered-suspicion,Rebound
field-of-reality,Enchant
field-research,Kicker
field-tested-frying-pan,Equip
field-tested-frying-pan,Food
field-trip,Learn
fiend-of-the-shadows,Flying
fiendish-duo,First strike
fiendlash,Equip
fiendslayer-paladin,First strike
fiendslayer-paladin,Lifelink
fierce-invocation,Manifest
fierce-retribution,Cleave
fierce-witchstalker,Food
fierce-witchstalker,Trample
fiery-bombardment,Chroma
fiery-encore,Storm
fiery-fall,Basic landcycling
fiery-fall,Cycling
fiery-fall,Landcycling
fiery-fall,Typecycling
fiery-impulse,Spell mastery
fiery-mantle,Enchant
fiery-temper,Madness
fifty-feet-of-rope,Venture into the dungeon
fight-rigging,Hideaway
fight-with-fire,Kicker
fighting-drake,Flying
filigree-angel,Flying
filigree-attendant,Flying
filigree-racer,Crew
filigree-vector,Proliferate
fill-with-fright,Scry
filth,Landwalk
filth,Swampwalk
fin-clade-fugitives,Encore
final-flourish,Kicker
final-showdown,Spree
final-sting-faerie,Flying
final-word-phantom,Flash
final-word-phantom,Flying
finch-formation,Flying
finch-formation,Offspring
find-the-path,Enchant
find-the-path,Venture into the dungeon
finest-hour,Exalted
finneas-ace-archer,Reach
finneas-ace-archer,Vigilance
firbolg-flutist,Enthralling Performance
firdoch-core,Changeling
fire-belly-changeling,Changeling
fire-dragon,Flying
fire-drake,Flying
fire-field-ogre,First strike
fire-field-ogre,Unearth
fire-juggler,Clash
fire-lord-azula,Firebending
fire-lord-zuko,Firebending
fire-magic,Fira
fire-magic,Firaga
fire-magic,Fire
fire-magic,Tiered
fire-nation-ambushers,Flash
fire-nation-archers,Reach
fire-nation-attacks,Flashback
fire-nation-engineer,Raid
fire-nation-raider,Raid
fire-nation-salvagers,Menace
fire-nation-soldier,Haste
fire-nation-warship,Crew
fire-nation-warship,Reach
fire-navy-trebuchet,Defender
fire-navy-trebuchet,Reach
fire-omen-crane,Flying
fire-rim-form,Enchant
fire-rim-form,Flash
fire-sages,Firebending
fire-shrine-keeper,Menace
fire-sprites,Flying
fire-urchin,Trample
fire-whip,Enchant
firebending-lesson,Kicker
firebending-student,Firebending
firebending-student,Prowess
fireblade-artist,Haste
firebolt,Flashback
fireborn-knight,Double strike
firebreathing,Enchant
firecannon-blast,Raid
firecat-blitz,Flashback
firefiend-elemental,Haste
firefiend-elemental,Renown
firefist-striker,Battalion
fireflux-squad,Haste
firefly,Flying
firemane-angel,First strike
firemane-angel,Flying
firemane-avenger,Battalion
firemane-avenger,Flying
firemane-commando,Flying
firemantle-mage,Rally
firemaw-kavu,Echo
fires-of-undeath,Flashback
fires-of-victory,Kicker
fireshrieker,Equip
firespitter-whelp,Flying
firestorm-hellkite,Cumulative upkeep
firestorm-hellkite,Flying
firestorm-hellkite,Trample
firestorm-phoenix,Flying
firewing-phoenix,Flying
firja-judge-of-valor,Flying
firja-judge-of-valor,Lifelink
firkraag-cunning-instigator,Flying
firkraag-cunning-instigator,Goad
firkraag-cunning-instigator,Haste
first-day-of-class,Learn
first-responder,Vigilance
first-sphere-gargantua,Unearth
first-time-flyer,Flying
fishing-gear,Equip
fishing-pole,Equip
fishliver-oil,Enchant
fistful-of-force,Clash
fists-of-ironwood,Enchant
fists-of-the-demigod,Enchant
flailing-drake,Flying
flailing-manticore,First strike
flailing-manticore,Flying
flame-blitz,Cycling
flame-channeler-embodiment-of-flame,Transform
flame-jab,Retrace
flame-jet,Cycling
flame-wreathed-phoenix,Flying
flame-wreathed-phoenix,Tribute
flameblade-adept,Menace
flameblade-angel,Flying
flameblast-dragon,Flying
flameborn-hellion,Haste
flamecore-elemental,Echo
flamehold-grappler,First strike
flamekin-gildweaver,Trample
flamekin-gildweaver,Treasure
flamerush-rider,Dash
flameskull,Flying
flamespeaker-s-will,Enchant
flametongue-yearling,Multikicker
flamewake-phoenix,Ferocious
flamewake-phoenix,Flying
flamewake-phoenix,Haste
flamewar-brash-veteran-flamewar-streetwise-operative,Convert
flamewar-brash-veteran-flamewar-streetwise-operative,Deathtouch
flamewar-brash-veteran-flamewar-streetwise-operative,Living metal
flamewar-brash-veteran-flamewar-streetwise-operative,Menace
flamewar-brash-veteran-flamewar-streetwise-operative,More Than Meets the Eye
flaming-gambit,Flashback
flaming-sword,Enchant
flaming-sword,Flash
flaming-tyrannosaurus,Menace
flaming-tyrannosaurus,Paradox
flaring-pain,Flashback
flash-of-defiance,Flashback
flash-of-insight,Flashback
flash-photography,Flashback
flash-thompson-spider-fan,Flash
flawless-forgery,Casualty
flayed-one,Flesh Flayer
flayed-one,Lifelink
flayed-one,Mill
flayer-drone,Devoid
flayer-drone,First strike
flayer-husk,Equip
flayer-husk,Living weapon
flayer-of-loyalties,Annihilator
flayer-of-loyalties,Trample
flayer-of-the-hatebound,Undying
flaying-tendrils,Devoid
fledgling-djinn,Flying
fledgling-dragon,Flying
fledgling-dragon,Threshold
fledgling-griffin,Landfall
fledgling-mawcor,Flying
fledgling-mawcor,Morph
fleecemane-lion,Monstrosity
fleet-swallower,Mill
fleetfeather-cockatrice,Deathtouch
fleetfeather-cockatrice,Flash
fleetfeather-cockatrice,Flying
fleetfeather-cockatrice,Monstrosity
fleetfeather-sandals,Equip
fleetfoot-dancer,Haste
fleetfoot-dancer,Lifelink
fleetfoot-dancer,Trample
fleetfoot-panther,Flash
fleeting-aven,Flying
fleeting-effigy,Haste
fleeting-image,Flying
fleeting-memories,Investigate
fleeting-memories,Mill
fleetwheel-cruiser,Crew
fleetwheel-cruiser,Haste
fleetwheel-cruiser,Trample
flensermite,Infect
flensermite,Lifelink
flensing-raptor,Flying
flensing-raptor,Toxic
flesh-blood,Fuse
flesh-burrower,Deathtouch
flesh-carver,Intimidate
flesh-eater-imp,Flying
flesh-eater-imp,Infect
fleshless-gladiator,Corrupted
fleshtaker,Scry
fleshwrither,Transfigure
flexible-waterbender,Vigilance
flexible-waterbender,Waterbend
flick-a-coin,Treasure
flickerform,Enchant
flickering-spirit,Flying
flickering-ward,Enchant
flickerwisp,Flying
flight,Enchant
flight-of-equenauts,Convoke
flight-of-equenauts,Flying
flight-of-fancy,Enchant
flint-golem,Mill
flitterstep-eidolon,Bestow
flitterwing-nuisance,Flying
flitting-guerrilla,Flying
flitting-guerrilla,Mill
floating-shield,Enchant
flock-impostor,Changeling
flock-impostor,Flash
